fuel_type,gearbox,mileage,model,name,place,price,seller_type,users_data,year
Hybryda,Automatyczna,24 000 km,Renault,Renault Arkana E-TECH Full Hybrid 145 E-TECH engineerd,Września (Wielkopolskie),69 900,Prywatny sprzedawca,1 598 cm3 • 94 KM • Pełna hybryda143KM!!1 24 tyś km!!! Automat!!!,2022
Benzyna,Manualna,198 000 km,Renault,Renault Clio 1.2 16V Expression,Ostrów Mazowiecka (Mazowieckie),11 900,Prywatny sprzedawca,1 149 cm3 • 75 KM • Klimatronik Komputer Isofixy Niemcy,2008
Hybryda,Automatyczna,3 405 km,Renault,Renault Captur,Wrocław (Dolnośląskie),120 000,Prywatny sprzedawca,"1 598 cm3 • 94 KM • Renault Captur e-Tech Fuul Hybrid 1 właściciel,na gwar., b. wyposaż.",2023
Benzyna,Manualna,183 000 km,Renault,Renault Megane 1.4 16V TCE Dynamique,Wierzbice (Dolnośląskie),18 500,Prywatny sprzedawca,1 397 cm3 • 130 KM,2010
Diesel,Manualna,92 400 km,Renault,Renault Trafic,Tarnowskie Góry (Śląskie),137 000,Prywatny sprzedawca,1 997 cm3 • 150 KM • Renault Trafic Pierwszy Właściciel Cesja,2023
Benzyna,Manualna,148 100 km,Renault,Renault Megane 1.6 16V 110 Dynamique,Gniezno (Wielkopolskie),23 900,Prywatny sprzedawca,1 598 cm3 • 110 KM • Dynamique 1.6 16V 110KM Nawigacja PDC Klimatronic GWARANCJA!!!,2012
Benzyna,Manualna,268 364 km,Renault,Renault Scenic 1.4 16V TCE Tech Run,Częstochowa (Śląskie),12 500,Prywatny sprzedawca,1 397 cm3 • 130 KM • Sprzedam Grand Scenic 7 osobowy,2009
Benzyna,Manualna,35 000 km,Renault,Renault Megane ENERGY TCe 100 LIMITED,Rydułtowy (Śląskie),48 900,Prywatny sprzedawca,1 197 cm3 • 100 KM • TYLKO 35tyśkm! 1WŁAŚCICIEL 1.2Tce LIMITED Individual 2017r JAK NOWA!,2017
Benzyna,Manualna,152 000 km,Renault,Renault Twingo 1.2 8V Authentique,Rydułtowy (Śląskie),12 900,Prywatny sprzedawca,1 149 cm3 • 60 KM • TYLKO 152tyśkm! 1WŁAŚCICEL 2008r Wersja AUTHENTIQUE PARIS Klima 1.2B,2008
Benzyna,Manualna,92 000 km,Renault,Renault Megane,Zduńska Wola (Łódzkie),42 900,Prywatny sprzedawca,1 197 cm3 • 101 KM • 1.2TCe.I właściciel.bezwypadkowa.przeb.serwis.92tys! STAN IDEALNY!!!,2016
Diesel,Manualna,270 000 km,Renault,Renault Laguna 2.0 dCi Dynamique,Bydgoszcz (Kujawsko-pomorskie),22 000,Prywatny sprzedawca,1 995 cm3 • 150 KM • Renault Laguna III 2.0 dCi coupe,2009
Diesel,Manualna,258 652 km,Renault,Renault Trafic 2.0 dCi 115 Grand Passenger Expression,Pawłów (Świętokrzyskie),41 700,Prywatny sprzedawca,1 995 cm3 • 114 KM • _**2.0DCI_115KM_LONG_PASSENGER_L2H1_KLIMA_Kolor_Nawiewy_Super Stan**_,2009
Diesel,Manualna,185 000 km,Renault,Renault Scenic 1.6 dCi Energy Bose Edition S&S,Katowice (Śląskie),20 900,Prywatny sprzedawca,"1 598 cm3 • 130 KM • 1.6 dCi 130KM, BOSE Edition, pierwszy właściciel w Polsce, EURO 5",2012
Diesel,Manualna,29 900 km,Renault,Renault Kadjar 1.5 Blue dCi Business,Kawęczyn (Wielkopolskie),41 900,Prywatny sprzedawca,1 461 cm3 • 120 KM,2019
Benzyna,Manualna,138 000 km,Renault,Renault Megane ENERGY TCe 130 Start & Stop LIMITED,Elbląg (Warmińsko-mazurskie),41 900,Prywatny sprzedawca,1 197 cm3 • 132 KM • Opłacony Navi LED 6biegów Start-stop Komputer Tempomat Serwis,2016
Benzyna,Manualna,18 500 km,Renault,Renault Megane 1.3 TCe FAP Intens,Kłobuck (Śląskie),72 000,Prywatny sprzedawca,"1 332 cm3 • 140 KM • Stan auta bardzo dobry,salon Polska , bez wypadkowy.",2021
Benzyna,Manualna,150 200 km,Renault,Renault Twingo 1.2 16V Night&Day,Brenna (Śląskie),12 950,Prywatny sprzedawca,"1 149 cm3 • 75 KM • klima, tempomat, bez rdzy, film na YT, fajny stan , opis !!!",2013
Benzyna,Manualna,119 321 km,Renault,Renault Scenic 1.2 TCe Energy Limited,Ogrodzieniec (Śląskie),32 900,Prywatny sprzedawca,1 197 cm3 • 115 KM,2013
Benzyna,Manualna,60 100 km,Renault,Renault Kadjar 1.3 TCe FAP Easy Life,Pionki (Mazowieckie),69 800,Prywatny sprzedawca,1 332 cm3 • 140 KM • Renault Kadjar 1.3 Tce easy life 1 właściciel S.Polska,2019
Diesel,Manualna,332 619 km,Renault,Renault Trafic dCi L1H1 Pack,Ligota Polska (Dolnośląskie),11 500,Prywatny sprzedawca,1 870 cm3 • 82 KM,2004
Elektryczny,Automatyczna,48 591 km,Renault,Renault Zoe R110 Z.E 40 Intens (z akumulatorem),Wadowice (Małopolskie),44 700,Prywatny sprzedawca,109 KM • EDITION ONE _Bateria 41KW na własność_Biała perła_Kamera cofania_BOSE,2017
Benzyna,Automatyczna,97 894 km,Rolls-Royce,Rolls-Royce Ghost,Radom (Mazowieckie),479 000,Prywatny sprzedawca,"6 592 cm3 • 571 KM • Pierwszy w Polsce, FV VAT",2010
Benzyna,Automatyczna,27 000 km,Rolls-Royce,Rolls-Royce Silver Shadow,Trzebiatów (Zachodniopomorskie),59 700,Prywatny sprzedawca,6 750 cm3 • 189 KM • Bardzo Ładny Wersja Wright II,1971
Benzyna,Automatyczna,58 900 km,Rolls-Royce,Rolls-Royce Ghost,Karpicko (Wielkopolskie),1 105 770,Prywatny sprzedawca,6 592 cm3 • 573 KM • Rolls Royce Ghost Mansory Faktura VAT możliwa zamiana,2016
Benzyna,Automatyczna,205 848 km,Rolls-Royce,Rolls-Royce Ghost,Buk (Wielkopolskie),249 999,Prywatny sprzedawca,6 592 cm3 • 571 KM • Full Wyposażenie !!,2013
Benzyna,Automatyczna,49 000 km,Rolls-Royce,Rolls-Royce Cullinan,Warszawa (Mazowieckie),1 998 000,Prywatny sprzedawca,"6 749 cm3 • 599 KM • Salon Polska, Black Badge, Military Green",2022
Benzyna,Automatyczna,22 500 km,Rolls-Royce,Rolls-Royce Ghost Standard,Kraków (Małopolskie),1 550 000,Prywatny sprzedawca,6 592 cm3 • 570 KM • Rolls-Royce Ghost 2021! Niski przebieg!,2021
Benzyna,Automatyczna,78 000 km,Rolls-Royce,Rolls-Royce Silver Shadow,Gdynia (Pomorskie),84 000,Prywatny sprzedawca,6 900 cm3 • 220 KM • Stan idealny,1977
Benzyna,Automatyczna,79 714 km,Rolls-Royce,Rolls-Royce Wraith,Jawczyce (Mazowieckie),999 990,,"6 592 cm3 • 632 KM • Wraith, V12, Salon Polska, Bezwypadkowy, ASO, Faktura VAT23%",2015
Benzyna,Automatyczna,37 462 km,Rolls-Royce,Rolls-Royce Cullinan,Zielona Góra (Lubuskie),1 200 000,,6 800 cm3 • 563 KM • 2022 6.8l,2022
Benzyna,Automatyczna,38 000 km,Rolls-Royce,Rolls-Royce Cullinan,Warszawa (Mazowieckie),1 999 000,,"6 749 cm3 • 600 KM • BLACK BADGE, BeSpoke, Starlight, Salon Polska, FV23%",2020
Benzyna,Automatyczna,116 220 km,Rolls-Royce,Rolls-Royce Silver Spur,Stalowa Wola (Podkarpackie),79 000,Prywatny sprzedawca,6 750 cm3 • 190 KM • z hollywoodzką historią,1984
Benzyna,Automatyczna,28 km,Rolls-Royce,Rolls-Royce Cullinan,Warszawa (Mazowieckie),2 473 000,,6 749 cm3 • 600 KM • Rolls-Royce Cullinan BLACK BADGE VIP - dostępny od ręki !!!,2023
Benzyna,Automatyczna,57 km,Rolls-Royce,Rolls-Royce Cullinan,Warszawa (Mazowieckie),3 118 000,,6 749 cm3 • 571 KM • Rolls-Royce Cullinan Series II 2025 szaro/pomarańczowy 4-miejsca stock,2024
Benzyna,Automatyczna,59 km,Rolls-Royce,Rolls-Royce Cullinan,Warszawa (Mazowieckie),3 118 000,,"6 749 cm3 • 571 KM • Rolls-Royce Cullinan Series II 2025 Czarno/Pomarańczowy, 4 MIEJSCA",2024
Benzyna,Automatyczna,49 202 km,Rolls-Royce,Rolls-Royce Silver Spur,Dębe Wielkie (Mazowieckie),449 000,,"6 750 cm3 • 305 KM • Non Division, Park Ward, Fabrycznie przedłużany, 1/20 sztuk Muzealny",1998
Benzyna,Automatyczna,15 384 km,Rolls-Royce,Rolls-Royce Silver Spur,Dębe Wielkie (Mazowieckie),249 000,,"6 750 cm3 • 305 KM • SILVER SPUR III jak NOWY, 15.384km, z Japonii, PIEKNY! MUZEALNY!",1996
Benzyna,Automatyczna,59 985 km,Rolls-Royce,Rolls-Royce Silver Seraph,Białystok (Podlaskie),159 900,,"5 400 cm3 • 326 KM • 5.4 V12 59 tys km Klasyk 1999 rok możliwa zamiana, super inwestycja",1999
Benzyna,Automatyczna,24 000 km,Rolls-Royce,Rolls-Royce Wraith,Bielany Wrocławskie (Dolnośląskie),1 199 000,,6 592 cm3 • 632 KM • Rolls Royce Wraith / V12 Bi-Turbo / Bi-color / FVAT 23% /,2014
Benzyna,Automatyczna,57 600 km,Rolls-Royce,Rolls-Royce Cullinan,Warszawa (Mazowieckie),1 799 000,,"6 749 cm3 • 571 KM • Salon Polska, FV23%",2018
Benzyna,Automatyczna,45 000 km,Rolls-Royce,Rolls-Royce Silver Shadow,Turek (Wielkopolskie),100 000,,6 750 cm3 • 250 KM • Niesamowity!,1979
Benzyna,Automatyczna,103 839 km,Rolls-Royce,Rolls-Royce Wraith,Michałowice (Mazowieckie),799 900,,6 592 cm3 • 632 KM • Salon Polska / Pierwszy właściciel / Automat / Pneumatyka / FV VAT 23%,2014
Benzyna,Automatyczna,130 000 km,Rolls-Royce,Rolls-Royce Ghost Standard,Kraków (Małopolskie),699 000,Prywatny sprzedawca,6 592 cm3 • 570 KM • Rolls-Royce Ghost - Srebrny,2015
Benzyna,Automatyczna,162 500 km,Rolls-Royce,Rolls-Royce Wraith,Kłomnice (Śląskie),750 000,Prywatny sprzedawca,"6 592 cm3 • 632 KM • Rolls Royce Wraith - Pierwszy właściciel, stan idealny, faktura VAT",2015
Benzyna,Automatyczna,205 000 km,Rolls-Royce,Rolls-Royce Ghost Standard,Bartniki (Kujawsko-pomorskie),590 000,Prywatny sprzedawca,6 592 cm3 • 571 KM • Rolls-Royce Ghost 6.6 V12,2013
Benzyna,Automatyczna,55 000 km,Rolls-Royce,Rolls-Royce Ghost,Gdańsk (Pomorskie),849 900,,"6 592 cm3 • 570 KM • 1 Właściciel, Bezwypadkowy, VAT23%,Stone Gray, Bespoke, Seashell White",2013
Benzyna,Automatyczna,56 548 km,Rolls-Royce,Rolls-Royce Wraith,Warszawa (Mazowieckie),1 291 500,,"6 592 cm3 • 632 KM • Stan idealny, Whispers, Gwiazdy",2017
Benzyna,Automatyczna,118 000 km,Rolls-Royce,Rolls-Royce Ghost,Sochaczew (Mazowieckie),608 850,Prywatny sprzedawca,"6 592 cm3 • 599 KM • Rolls-Royce Ghost ,2011 rok,stan idealny ,wesela",2011
Benzyna,Manualna,100 000 km,Rolls-Royce,Rolls-Royce Inny,Poznań (Wielkopolskie),179 000,Prywatny sprzedawca,4 250 cm3 • 150 KM • Rolls Royce Silver Wraith 1948 .Całkowity oryginał. Absolutnie sprawny,1948
Benzyna,Automatyczna,10 550 km,Rolls-Royce,Rolls-Royce Wraith,Warszawa (Mazowieckie),1 600 000,,6 592 cm3 • 632 KM,2018
Benzyna,Automatyczna,10 560 km,Rolls-Royce,Rolls-Royce Ghost,Warszawa (Mazowieckie),1 790 000,,6 592 cm3 • 570 KM,2022
Benzyna,Automatyczna,22 km,Rolls-Royce,Rolls-Royce Cullinan,Warszawa (Mazowieckie),2 350 000,,6 750 cm3 • 570 KM,2023
Benzyna,Automatyczna,27 km,Rolls-Royce,Rolls-Royce Cullinan,Warszawa (Mazowieckie),2 300 000,,6 750 cm3 • 563 KM,2023
Benzyna,Manualna,144 510 km,Rover,Rover MG,Sieraków (Wielkopolskie),10 900,Prywatny sprzedawca,1 796 cm3 • 136 KM,2003
Benzyna,Manualna,54 000 km,Rover,Rover Mini 1.3 Cooper,Opole (Opolskie),52 500,Prywatny sprzedawca,1 275 cm3 • 63 KM • Mini Cooper 1.3,1996
Benzyna,Manualna,111 111 km,Rover,Rover Inny,Wschowa (Lubuskie),42 800,Prywatny sprzedawca,1 496 cm3 • 53 KM • ROVER 12 / 1936 rok,1936
Benzyna,Manualna,123 730 km,Rover,Rover Mini 1.3 Cooper,Wrocław (Dolnośląskie),33 900,Prywatny sprzedawca,1 275 cm3 • 63 KM • 1.3 MPI książki dokumenty dwa kluczyki akc. wydech nagłośnienie,1997
Benzyna,Automatyczna,14 275 km,Rover,Rover 623,Łódź (Łódzkie),29 900,Prywatny sprzedawca,2 259 cm3 • 158 KM • Rover 623Si 620 620TI JAK NOWY stan kolekcjonerski klasyk,1995
Benzyna,Manualna,64 800 km,Rover,Rover 25 1.4 Basic,Szczecin (Zachodniopomorskie),6 999,Prywatny sprzedawca,1 396 cm3 • 84 KM • 64 tyś kil.klimatyzacja. jeden właściciel,2000
Benzyna,Manualna,69 000 km,Rover,Rover 75,Świętoszówka (Śląskie),11 200,,1 796 cm3 • 120 KM • Rover 75 1.8 120KM Alufelgi welur Youngtimer,2001
Benzyna+LPG,Manualna,177 000 km,Rover,Rover 25 1.4,Łódź (Łódzkie),2 600,Prywatny sprzedawca,"1 396 cm3 • 103 KM • Volkswagen GAZ, Niski Oryginalny Przebieg!!! Do negocjacji",2003
Benzyna,Manualna,230 000 km,Rover,Rover 75,Jawor (Dolnośląskie),4 900,Prywatny sprzedawca,"1 796 cm3 • 120 KM • Stylowy Rover 75 , klimatyzacja, ważny przegląd i OC",2000
Diesel,Manualna,21 000 km,Saab,Saab 9-3 S 2.2 TiD,Piaski (Lubelskie),35 000,Prywatny sprzedawca,"2 171 cm3 • 125 KM • Drugi właściciel, stan idealny, kolekcjonerski.",2000
Benzyna,Automatyczna,220 000 km,Saab,Saab 9-3,Radom (Mazowieckie),18 500,Prywatny sprzedawca,1 998 cm3 • 150 KM • 1.8 T automat skóra hak navi,2004
Benzyna,Manualna,232 000 km,Saab,Saab 9-3,Olsztyn (Warmińsko-mazurskie),15 500,Prywatny sprzedawca,1 998 cm3 • 175 KM • SAAB 9-3 VECTOR 2.0T 175KM,2007
Benzyna+LPG,Manualna,293 691 km,Saab,Saab 9-3,Elbląg (Warmińsko-mazurskie),16 500,Prywatny sprzedawca,1 998 cm3 • 240 KM • Saab 9-3 II 2.0 turbo Hirsch Performance,2006
Diesel,Manualna,360 000 km,Saab,Saab 9-3,Łódź (Łódzkie),13 900,Prywatny sprzedawca,"1 910 cm3 • 150 KM • Zarejestrowany w Pl, ubezpieczony, oferta orywatna",2008
Benzyna,Manualna,244 600 km,Saab,Saab 9-3 2.0T Aero,Opatów (Świętokrzyskie),17 900,Prywatny sprzedawca,1 998 cm3 • 210 KM • **2.0 Benzyna 210km**Areo**6 biegow**Skora**Oryginalny Przebieg**,2004
Benzyna+LPG,Manualna,289 650 km,Saab,Saab 9-3,Starachowice (Świętokrzyskie),22 000,Prywatny sprzedawca,1 998 cm3 • 150 KM • Stan bardzo dobry.,2008
Diesel,Manualna,320 700 km,Saab,Saab 9-3 1.9TiDS PF Vector,Jasieniec (Mazowieckie),20 000,Prywatny sprzedawca,1 910 cm3 • 150 KM,2008
Benzyna,Manualna,232 000 km,Saab,Saab 9-3 1.8t Anniversary,Hucisko (Małopolskie),11 800,Prywatny sprzedawca,1 998 cm3 • 149 KM • Saab 93 1.8t 150KM Sport Sedan benzyna/3 letnie LPG,2004
Benzyna,Manualna,194 000 km,Saab,Saab 9-3 1.8t Vector,Legionowo (Mazowieckie),21 900,Prywatny sprzedawca,1 998 cm3 • 150 KM • SAAB 9-3 Vector 2.0 T Bardzo ładny !!!,2005
Diesel,Manualna,249 000 km,Saab,Saab 9-3 1.9 TiD DPF Vector,Rawa Mazowiecka (Łódzkie),14 900,Prywatny sprzedawca,"1 910 cm3 • 120 KM • Vector 1.9 TiD 120KM serwis, oryginał",2004
Benzyna,Manualna,191 000 km,Saab,Saab 9-3 SE 2.0 LPT,Obrzycko (Wielkopolskie),8 800,Prywatny sprzedawca,1 985 cm3 • 154 KM • 2.0 t,2000
Diesel,Manualna,138 000 km,Saab,Saab 9-3 1.9TiD PF Vector,Gostynin (Mazowieckie),14 900,Prywatny sprzedawca,1 910 cm3 • 120 KM • #TiD#1.9#Vektor#Navi#Klima#Czujniki#138ooo,2008
Diesel,Manualna,313 000 km,Saab,Saab 9-3 1.9 TTiD Sport Kombi DPF (Sportgetriebe) Vector,Blizne Jasińskiego (Mazowieckie),4 000,Prywatny sprzedawca,1 910 cm3 • 180 KM • Saab 9-3,2008
Benzyna,Manualna,219 347 km,Saab,Saab 9-3,Kielce (Świętokrzyskie),19 900,,1 998 cm3 • 150 KM • * COUPE *150KM *,2003
Benzyna,Manualna,190 000 km,Saab,Saab 9-5 2.0T Linear Sport,Ożarów Mazowiecki (Mazowieckie),5 900,,1 985 cm3 • 150 KM • Salon Polska 2.0T 150KM 190tys km Climatronic ALU 17 GWARANCJA,2004
Benzyna,Manualna,165 000 km,Saab,Saab 900 Cabriolet 2.0 S,Tomaszów Mazowiecki (Łódzkie),28 900,Prywatny sprzedawca,1 985 cm3 • 145 KM • Cabrio 2.0 16V,1991
Diesel,Manualna,308 100 km,Saab,Saab 9-3 1.9 TTiD Sport Kombi DPF Aero,Józefosław (Mazowieckie),11 555,Prywatny sprzedawca,1 910 cm3 • 180 KM • Sportkombi Aero MY08 210KM/440nM,2008
Benzyna,Manualna,162 000 km,Saab,Saab 9000,Warszawa (Mazowieckie),14 900,Prywatny sprzedawca,"1 985 cm3 • 150 KM • SAAB 9000 - maly przebieg, bezwypadkowy, oryginalne czesci",1993
Diesel,Automatyczna,163 000 km,Saab,Saab 9-3,Orzesze (Śląskie),16 800,,"1 910 cm3 • 180 KM • 1,9TTiD 180KM *Bez rdzy* Automat Skóry Xenon",2008
Benzyna+LPG,Automatyczna,263 000 km,Saab,Saab 9-3X,Warszawa (Mazowieckie),8 000,Prywatny sprzedawca,1 985 cm3 • 130 KM • Saab 93 Cabrio,1998
Benzyna,Manualna,235 000 km,Saab,Saab 90,Łobez (Zachodniopomorskie),28 500,Prywatny sprzedawca,"1 985 cm3 • 99 KM • Saab 90 1986r 2,0 benzyna wyprzedaż kolekcji",1986
Diesel,Automatyczna,420 000 km,Saab,Saab 9-3X,Janki (Mazowieckie),8 000,Prywatny sprzedawca,1 910 cm3 • 180 KM • Saab 9-3 Vector Sport 2007,2007
Benzyna+LPG,Automatyczna,260 000 km,Saab,Saab 9-5,Wejherowo (Pomorskie),7 900,Prywatny sprzedawca,"1 985 cm3 • 192 KM • Automat,moc 192, LPG,beżowe skóry,podg. fotele, niespotykany stan, hak",1999
Benzyna,Manualna,219 600 km,Saab,Saab 9-5 Kombi 2.3T Vector Griffin Edition,Rzeszów (Podkarpackie),10 900,,2 290 cm3 • 185 KM • Top-Auto 2.3 Vector Skóra Navi Klimaautomatik Serwisowany,2007
Benzyna,Manualna,180 000 km,Saab,Saab 9-3 2.0 T Aero,Poznań (Wielkopolskie),55 000,Prywatny sprzedawca,1 998 cm3 • 210 KM • Saab 9-3 2.0T Aero SS - 2011 r.,2012
Diesel,Manualna,182 000 km,Saab,Saab 9-3 1.9 TTiD Sport Kombi DPF (Sportgetriebe) Aero,Szczecin (Zachodniopomorskie),26 990,Prywatny sprzedawca,1 910 cm3 • 180 KM • 1.9TTiD Aero Bardzo Ładny wyposażony,2011
Diesel,Manualna,300 000 km,Saab,Saab 9-3 1.9TiD PF Vector,Otwock (Mazowieckie),11 000,Prywatny sprzedawca,1 910 cm3 • 120 KM • Saab 9-3 1.9 tdi 2007 rok,2007
Benzyna,Manualna,151 700 km,Saab,Saab 9-3,Kościerzyna (Pomorskie),12 500,Prywatny sprzedawca,1 985 cm3 • 130 KM • Zadbane Cabrio,1998
Diesel,Manualna,364 000 km,Saab,Saab 9-3 1.9TTiD PF Vector,Płock (Mazowieckie),15 100,,"1 910 cm3 • 130 KM • 2011r . Nawigacja, skóra stan bardzo dobry",2008
Benzyna+LPG,Automatyczna,284 000 km,Saab,Saab 9-3X,Józefosław (Mazowieckie),44 900,Prywatny sprzedawca,"1 998 cm3 • 210 KM • Saab 9-3X 2010, Euro 5, LPG 260KM 410Nm, 4x4, automat, skóry premium",2010
Benzyna,Automatyczna,134 000 km,Saab,Saab 9-3,Warszawa (Mazowieckie),12 500,Prywatny sprzedawca,1 985 cm3 • 130 KM • SAAB 9-3 2.0,1999
Elektryczny,Automatyczna,700 km,SARINI,SARINI M1 LUQI,Wrocław (Dolnośląskie),39 852,Prywatny sprzedawca,10 KM • pierwszy wlasciciel,2024
Elektryczny,Automatyczna,1 km,SARINI,SARINI M1 LUQI,Nakło nad Notecią (Kujawsko-pomorskie),45 999,,"4 KM • Samochód elektryczny M1 LUGI OD 14 ROKU ŻYCIA RATY, DOWÓZ",2024
Elektryczny,Automatyczna,1 km,SARINI,SARINI X9,Nakło nad Notecią (Kujawsko-pomorskie),36 999,,"4 KM • Samochód elektryczny X9 OD 14 ROKU ŻYCIA RATY, DOWÓZ",2024
Elektryczny,Automatyczna,1 km,SARINI,SARINI TITO,Nakło nad Notecią (Kujawsko-pomorskie),18 999,,4 KM • Mini Samochód elektryczny bez prawa jazdy SARINI Tito Y LIMITED,2024
Elektryczny,Automatyczna,1 km,SARINI,SARINI SICILY,Nakło nad Notecią (Kujawsko-pomorskie),30 999,,"4 KM • Samochód elektryczny OD 14 ROKU ŻYCIA RATY, DOWÓZ promocja",2024
Elektryczny,Automatyczna,1 km,SARINI,SARINI X7,Nakło nad Notecią (Kujawsko-pomorskie),24 999,,"4 KM • i X8 Samochód elektryczny OD 14 ROKU ŻYCIA RATY, DOWÓZ promocja",2024
Diesel,Manualna,230 000 km,Seat,Seat Altea 1.6 TDI ITECH Ecomotive,Brusy (Pomorskie),18 900,Prywatny sprzedawca,1 598 cm3 • 105 KM • Seat Altea,2010
Diesel,Manualna,360 000 km,Seat,Seat Altea XL,Komorniki (Dolnośląskie),10 000,Prywatny sprzedawca,1 968 cm3 • 140 KM • Seat altea XL 1.9 TDI CZARNY opony letnie i zimowe HAK klimatyzacja,2006
Benzyna+LPG,Manualna,190 000 km,Seat,Seat Ibiza,Kraków (Małopolskie),18 500,Prywatny sprzedawca,"1 390 cm3 • 86 KM • Seat Ibiza 2008 – Klimatronic, Gaz BRC, Tempomat, Alufelgi,190 tys. km",2008
Benzyna,Automatyczna,58 700 km,Seat,Seat Arona 1.0 TSI OPF DSG XCELLENCE,Huta (Wielkopolskie),63 900,Prywatny sprzedawca,999 cm3 • 110 KM • 1.0 TSI DSG Full Serwis Jak Nowy Bezwypadek Nowe Opony Alu Led,2022
Diesel,Manualna,249 546 km,Seat,Seat Leon,Gorzów Wielkopolski (Lubuskie),14 500,Prywatny sprzedawca,1 896 cm3 • 105 KM,2006
Benzyna,Manualna,5 km,Seat,Seat Ateca 1.0 TSI Ecomotive Reference S&S,Łódź (Łódzkie),93 797,,999 cm3 • 115 KM • SEAT Ateca Reference 1.0 TSI 115 KM 6-biegowa manualna,2024
Benzyna,Manualna,5 km,Seat,Seat Ateca 1.0 TSI Ecomotive Reference S&S,Łódź (Łódzkie),93 797,,999 cm3 • 115 KM • SEAT Ateca Reference 1.0 TSI 115 KM 6-biegowa manualna,2024
Benzyna,Automatyczna,13 000 km,Seat,Seat Tarraco,Łódź (Łódzkie),164 900,,1 498 cm3 • 149 KM • SEAT Tarraco Xperience 1.5 150 KM 7-biegowa automatyczna - DSG DEMO,2024
Benzyna,Manualna,1 km,Seat,Seat Arona 1.0 TSI FR S&S,Łódź (Łódzkie),89 900,,999 cm3 • 110 KM • SEAT Arona FR 1.0 TSI 115 KM 6-biegowa manualna,2024
Benzyna,Manualna,7 km,Seat,Seat Ateca 1.5 TSI Style S&S,Łódź (Łódzkie),115 126,,1 498 cm3 • 150 KM • SEAT Ateca Style 1.5 TSI 150 KM 6-biegowa manualna,2024
Benzyna,Manualna,3 200 km,Seat,Seat Ateca 1.0 TSI Ecomotive Reference S&S,Łódź (Łódzkie),93 900,,999 cm3 • 115 KM • SEAT Ateca Reference 1.0 TSI 115 KM 6-biegowa manualna,2024
Benzyna,Manualna,5 km,Seat,Seat Ateca 1.0 TSI Ecomotive Reference S&S,Łódź (Łódzkie),93 797,,999 cm3 • 115 KM • SEAT Ateca Reference 1.0 TSI 115 KM 6-biegowa manualna,2024
Benzyna,Automatyczna,32 500 km,Seat,Seat Leon 1.5 EcoTSI Evo FR S&S DSG,Wrocław (Dolnośląskie),98 900,Prywatny sprzedawca,1 498 cm3 • 150 KM • Seat Leon FR 1.5 eTFSI Polski salon ceramika gwarancja fVAT 2x opony,2021
Diesel,Manualna,132 000 km,Seat,Seat Ibiza 1.4 TDI Style,Działdowo (Warmińsko-mazurskie),27 749,Prywatny sprzedawca,1 422 cm3 • 90 KM • 1.4 TDI Czarny Zadbany UNIKAT !!,2016
Diesel,Manualna,334 163 km,Seat,Seat Alhambra,Kraków (Małopolskie),13 530,Prywatny sprzedawca,1 896 cm3 • 115 KM • Seat Alhambra 7 osobowy,2007
Benzyna,Manualna,178 000 km,Seat,Seat Ibiza 1.6 16V Sport,Żory (Śląskie),21 900,Prywatny sprzedawca,1 598 cm3 • 105 KM • Sport 1.6 benzyna/bezwypadkowy/climatronic/alufelgi 16/4xel.szyby,2009
Benzyna,Automatyczna,130 000 km,Seat,Seat Leon 2.0 TSI Cupra S&S DSG,Bielsko-Biała (Śląskie),91 900,Prywatny sprzedawca,1 984 cm3 • 290 KM • Seat leon 2.0 TSI 290KM Cupra,2020
Benzyna,Automatyczna,141 000 km,Seat,Seat Leon ST 1.8 TSI Start&Stop DSG FR,Ostrów Mazowiecka (Mazowieckie),44 900,Prywatny sprzedawca,1 798 cm3 • 180 KM • 1.8T(180PS) kamera XENON nav Ledy SKORY PDC z Niemiec!FR,2014
Diesel,Automatyczna,135 000 km,Seat,Seat Tarraco 2.0 TDI Xcellence S&S 4Drive DSG,Raszyn (Mazowieckie),112 000,Prywatny sprzedawca,1 968 cm3 • 190 KM • Seat Tarraco Xcellence 2.0TDI 190KM DSG 7-biegowa 4Drive S&S,2019
Diesel,Manualna,171 414 km,Seat,Seat Leon 1.9 TDI 150 Sport,Krosno (Podkarpackie),26 800,Prywatny sprzedawca,1 896 cm3 • 150 KM • 1.9 TDI 150KM Top Sport FR BiLED Recaro Navi Tempomat Skóra ZADBANY!,2003
Benzyna,Manualna,142 000 km,Seat,Seat Ibiza,Witkowo (Wielkopolskie),18 900,Prywatny sprzedawca,1 390 cm3 • 86 KM • Kombi 1.4 MPI klimatyzacja,2013
Benzyna,Automatyczna,34 000 km,Seat,Seat Ateca 1.5 Eco TSI FR S&S DSG,Oława (Dolnośląskie),95 000,Prywatny sprzedawca,1 498 cm3 • 150 KM • Ateca 2019 FR 1.5 EcoTSI 150KM Automat,2019
Benzyna,Manualna,112 000 km,Seat,Seat Ibiza 1.2 TSI CONNECT,Boruja Kościelna (Wielkopolskie),35 500,,1 197 cm3 • 90 KM • BiXenon LED NAVI Klimatronic Tempomat Alufelgi Zarejestrowany w PL,2016
Diesel,Manualna,65 000 km,Seat,Seat Leon,Gdańsk (Pomorskie),53 500,Prywatny sprzedawca,"1 598 cm3 • 115 KM • Seat Leon 2017 - Pierwszy właściciel, bezwypadkowy, serwisowany w ASO",2017
